signature,trump_count,strongest_trump_strength,weakest_trump_strength,max_suit_run,trump_strength_sum,color_aces,total_points,non_trump_points,hand_instances,games,win_rate,win_rate_std,avg_points,hand_example
3-12-0-2-14-2,3,12.0,,2,14,2,29,26,134,0,0.0,0.0,0.0,A_Bell A_Leaf 7_Heart 8_Heart K_Acorn O_Heart 8_Acorn 9_Bell
3-11-2-2-23-2,3,11.0,2.0,2,23,2,31,26,161,0,0.0,0.0,0.0,A_Leaf 7_Acorn 8_Acorn K_Leaf O_Bell U_Acorn A_Bell 8_Heart
3-10-2-2-16-0,3,10.0,2.0,2,16,0,34,28,307,0,0.0,0.0,0.0,10_Bell U_Acorn K_Heart K_Bell 10_Acorn K_Leaf 9_Leaf 8_Heart
2-13-9-2-22-1,2,13.0,9.0,2,22,1,36,31,306,0,0.0,0.0,0.0,7_Acorn U_Leaf A_Leaf 8_Leaf 10_Acorn 9_Bell 10_Bell O_Leaf
4-12-0-2-33-1,4,12.0,,2,33,1,29,21,196,0,0.0,0.0,0.0,O_Heart U_Acorn A_Leaf 7_Heart 7_Bell O_Bell 10_Acorn 8_Leaf
4-12-2-3-35-2,4,12.0,2.0,3,35,2,40,32,12,0,0.0,0.0,0.0,U_Acorn 9_Leaf 10_Leaf A_Leaf A_Acorn O_Heart O_Bell 8_Heart
3-14-10-2-37-2,3,14.0,10.0,2,37,2,44,36,139,0,0.0,0.0,0.0,A_Acorn 10_Acorn U_Acorn K_Bell 9_Bell O_Acorn A_Leaf O_Leaf
6-11-2-1-38-1,6,11.0,2.0,1,38,1,28,11,31,0,0.0,0.0,0.0,7_Leaf U_Bell O_Bell U_Acorn 8_Heart 9_Heart 10_Heart A_Bell
3-9-5-3-22-1,3,9.0,5.0,3,22,1,25,11,385,0,0.0,0.0,0.0,U_Leaf 7_Leaf 9_Leaf 10_Heart 8_Acorn U_Heart 7_Acorn A_Acorn
4-12-6-3-35-1,4,12.0,6.0,3,35,1,33,15,161,0,0.0,0.0,0.0,O_Heart 7_Bell A_Acorn K_Acorn 7_Acorn U_Acorn U_Bell A_Heart
4-13-6-2-36-0,4,13.0,6.0,2,36,0,22,4,435,0,0.0,0.0,0.0,8_Acorn A_Heart U_Heart K_Bell 8_Bell U_Leaf O_Leaf 8_Leaf
4-14-3-2-38-0,4,14.0,3.0,2,38,0,12,4,700,0,0.0,0.0,0.0,9_Heart U_Heart K_Bell 9_Acorn O_Acorn 9_Bell O_Leaf 7_Acorn
4-14-3-2-40-2,4,14.0,3.0,2,40,2,34,26,110,0,0.0,0.0,0.0,A_Acorn 7_Leaf O_Leaf 9_Heart O_Acorn A_Bell K_Bell U_Acorn
4-12-3-3-26-0,4,12.0,3.0,3,26,0,19,10,156,0,0.0,0.0,0.0,10_Acorn 7_Leaf 9_Leaf 9_Heart U_Bell K_Heart O_Heart 8_Leaf
2-7-3-4-10-1,2,7.0,3.0,4,10,1,27,25,352,0,0.0,0.0,0.0,8_Bell 8_Leaf K_Bell A_Bell 9_Heart 10_Acorn 7_Bell U_Bell
4-8-0-2-14-0,4,8.0,,2,14,0,14,8,218,0,0.0,0.0,0.0,K_Leaf 8_Leaf 9_Acorn K_Heart K_Bell 7_Heart 8_Heart U_Heart
4-14-6-2-38-0,4,14.0,6.0,2,38,0,38,20,450,0,0.0,0.0,0.0,U_Heart A_Heart U_Acorn 10_Leaf O_Acorn 10_Acorn 7_Leaf 8_Acorn
3-13-3-2-20-0,3,13.0,3.0,2,20,0,29,22,300,0,0.0,0.0,0.0,10_Leaf K_Acorn 7_Bell K_Bell K_Leaf O_Leaf K_Heart 9_Heart
3-14-6-2-27-0,3,14.0,6.0,2,27,0,20,4,318,0,0.0,0.0,0.0,U_Bell 9_Leaf 8_Acorn 7_Leaf 9_Bell O_Acorn A_Heart K_Bell
2-7-4-3-11-0,2,7.0,4.0,3,11,0,10,4,708,0,0.0,0.0,0.0,8_Leaf 7_Leaf K_Bell 7_Acorn 9_Bell U_Bell 9_Leaf K_Heart
3-11-5-3-25-2,3,11.0,5.0,3,25,2,45,30,130,0,0.0,0.0,0.0,K_Acorn 7_Acorn A_Acorn A_Leaf O_Bell K_Leaf 10_Heart U_Leaf
3-9-2-2-19-0,3,9.0,2.0,2,19,0,18,14,322,0,0.0,0.0,0.0,U_Leaf K_Bell U_Heart 8_Heart 8_Acorn 10_Acorn 9_Leaf 7_Leaf
2-12-5-4-17-0,2,12.0,5.0,4,17,0,21,8,132,0,0.0,0.0,0.0,9_Acorn 7_Bell K_Leaf 10_Heart K_Bell 8_Bell 9_Bell O_Heart
3-10-3-3-20-1,3,10.0,3.0,3,20,1,39,35,420,0,0.0,0.0,0.0,9_Heart K_Bell U_Bell 8_Bell A_Leaf 10_Bell 10_Acorn U_Acorn
2-4-3-2-7-2,2,4.0,3.0,2,7,2,40,36,163,0,0.0,0.0,0.0,7_Acorn 9_Bell K_Heart 10_Leaf A_Bell 9_Heart K_Acorn A_Leaf
2-14-5-3-19-1,2,14.0,5.0,3,19,1,32,19,1215,0,0.0,0.0,0.0,7_Leaf 7_Acorn 9_Leaf K_Acorn A_Bell 10_Heart K_Leaf O_Acorn
3-10-8-3-27-0,3,10.0,8.0,3,27,0,16,10,290,0,0.0,0.0,0.0,10_Bell U_Leaf 9_Bell 8_Leaf 8_Bell 7_Leaf U_Heart U_Acorn
3-13-3-3-27-0,3,13.0,3.0,3,27,0,20,14,282,0,0.0,0.0,0.0,O_Bell 8_Acorn 10_Leaf 7_Leaf 9_Heart O_Leaf 8_Bell K_Leaf
3-13-11-2-36-3,3,13.0,11.0,2,36,3,52,43,8,0,0.0,0.0,0.0,A_Bell O_Heart A_Acorn 10_Leaf O_Leaf O_Bell 9_Acorn A_Leaf
3-12-3-2-24-2,3,12.0,3.0,2,24,2,37,32,147,0,0.0,0.0,0.0,A_Leaf U_Leaf 9_Acorn 10_Bell O_Heart 7_Bell 9_Heart A_Acorn
4-14-0-3-21-0,4,14.0,,3,21,0,27,14,132,0,0.0,0.0,0.0,7_Heart 7_Bell 10_Bell O_Acorn 7_Leaf 8_Heart 10_Heart K_Bell
3-8-2-3-15-1,3,8.0,2.0,3,15,1,27,15,453,0,0.0,0.0,0.0,10_Heart 8_Bell K_Bell 7_Bell 8_Leaf 8_Heart A_Acorn U_Heart
3-9-2-4-15-2,3,9.0,2.0,4,15,2,42,36,9,0,0.0,0.0,0.0,K_Leaf 10_Leaf A_Bell 8_Heart K_Heart A_Leaf U_Leaf 7_Leaf
4-14-0-2-29-1,4,14.0,,2,29,1,30,15,1245,0,0.0,0.0,0.0,10_Heart K_Acorn O_Acorn 9_Acorn 7_Heart 7_Bell U_Acorn A_Leaf
3-13-6-2-26-0,3,13.0,6.0,2,26,0,50,34,335,0,0.0,0.0,0.0,U_Bell K_Bell A_Heart O_Leaf 10_Bell 9_Acorn 10_Acorn 10_Leaf
3-14-9-3-34-1,3,14.0,9.0,3,34,1,29,21,404,0,0.0,0.0,0.0,10_Bell U_Leaf 9_Acorn A_Acorn 8_Acorn O_Acorn O_Bell 7_Leaf
2-12-2-3-14-3,2,12.0,2.0,3,14,3,50,47,71,0,0.0,0.0,0.0,K_Bell 10_Bell A_Bell A_Acorn 7_Acorn A_Leaf O_Heart 8_Heart
3-11-8-3-28-0,3,11.0,8.0,3,28,0,11,4,300,0,0.0,0.0,0.0,U_Leaf 8_Bell 7_Leaf 7_Acorn 9_Leaf K_Leaf O_Bell U_Heart
4-14-3-2-33-2,4,14.0,3.0,2,33,2,38,22,221,0,0.0,0.0,0.0,9_Heart O_Acorn A_Heart 7_Leaf A_Acorn A_Bell U_Acorn 9_Bell
3-14-0-2-19-0,3,14.0,,2,19,0,27,14,326,0,0.0,0.0,0.0,O_Acorn K_Acorn 8_Bell 7_Bell 7_Leaf 10_Heart 7_Heart 10_Acorn
4-14-3-3-35-1,4,14.0,3.0,3,35,1,33,25,340,0,0.0,0.0,0.0,9_Bell O_Acorn 10_Acorn O_Bell 9_Heart U_Bell A_Acorn K_Acorn
4-12-2-2-25-3,4,12.0,2.0,2,25,3,67,43,13,0,0.0,0.0,0.0,A_Heart 8_Heart A_Bell 10_Leaf 10_Heart A_Leaf O_Heart A_Acorn
3-6-3-2-13-0,3,6.0,3.0,2,13,0,19,4,313,0,0.0,0.0,0.0,7_Bell K_Leaf 9_Acorn K_Heart A_Heart 7_Leaf 9_Heart 9_Bell
4-14-2-2-38-0,4,14.0,2.0,2,38,0,12,4,458,0,0.0,0.0,0.0,O_Acorn 8_Leaf 8_Heart K_Bell U_Acorn 7_Leaf 8_Acorn O_Heart
4-12-4-2-35-2,4,12.0,4.0,2,35,2,33,22,89,0,0.0,0.0,0.0,U_Acorn A_Leaf U_Leaf 7_Bell K_Heart 8_Leaf A_Bell O_Heart
3-14-0-3-22-0,3,14.0,,3,22,0,23,18,282,0,0.0,0.0,0.0,O_Acorn 10_Leaf K_Bell 7_Leaf U_Heart 7_Heart 9_Bell K_Leaf
3-11-0-2-17-1,3,11.0,,2,17,1,25,11,392,0,0.0,0.0,0.0,A_Leaf A_Heart 9_Bell 7_Heart O_Bell 8_Bell 7_Acorn 7_Leaf
3-12-8-2-29-1,3,12.0,8.0,2,29,1,28,21,375,0,0.0,0.0,0.0,O_Heart A_Acorn U_Leaf U_Heart 8_Acorn 8_Bell 10_Bell 8_Leaf
3-9-5-2-20-1,3,9.0,5.0,2,20,1,48,25,427,0,0.0,0.0,0.0,7_Leaf A_Heart 10_Heart A_Bell 8_Acorn U_Leaf 10_Bell K_Acorn
3-11-3-3-20-1,3,11.0,3.0,3,20,1,43,29,447,0,0.0,0.0,0.0,K_Bell 10_Leaf A_Acorn 9_Leaf O_Bell 9_Heart K_Leaf A_Heart
5-14-0-2-37-0,5,14.0,,2,37,0,12,0,996,0,0.0,0.0,0.0,O_Bell U_Heart 7_Acorn 7_Heart 9_Bell O_Acorn 8_Bell K_Heart
2-12-11-4-23-0,2,12.0,11.0,4,23,0,30,24,139,0,0.0,0.0,0.0,8_Leaf 10_Acorn K_Leaf 10_Leaf O_Heart O_Bell 7_Leaf 7_Acorn
2-4-0-4-4-1,2,4.0,,4,4,1,23,19,357,0,0.0,0.0,0.0,K_Leaf K_Heart 8_Bell 9_Leaf 7_Heart K_Bell 9_Bell A_Bell
3-11-6-3-24-0,3,11.0,6.0,3,24,0,26,10,298,0,0.0,0.0,0.0,8_Bell A_Heart 7_Acorn 9_Leaf U_Bell 10_Bell 7_Bell O_Bell
4-14-2-2-30-1,4,14.0,2.0,2,30,1,36,21,780,0,0.0,0.0,0.0,8_Leaf 10_Heart 10_Leaf 8_Acorn U_Leaf 8_Heart O_Acorn A_Bell
4-12-3-2-35-1,4,12.0,3.0,2,35,1,23,15,202,0,0.0,0.0,0.0,U_Leaf O_Heart 8_Leaf 9_Heart O_Bell 7_Acorn A_Bell K_Acorn
5-13-0-2-40-0,5,13.0,,2,40,0,27,14,433,0,0.0,0.0,0.0,K_Heart K_Leaf O_Bell 7_Heart O_Heart 10_Acorn 9_Leaf O_Leaf
2-12-8-3-20-1,2,12.0,8.0,3,20,1,40,35,1204,0,0.0,0.0,0.0,O_Heart K_Leaf 10_Bell 9_Leaf A_Acorn 10_Leaf 7_Acorn U_Heart
5-13-0-3-35-0,5,13.0,,3,35,0,18,10,89,0,0.0,0.0,0.0,O_Leaf U_Heart O_Bell 10_Acorn 7_Heart 9_Heart 9_Acorn 7_Acorn
6-10-2-1-34-1,6,10.0,2.0,1,34,1,21,11,31,0,0.0,0.0,0.0,U_Heart K_Heart U_Bell U_Acorn A_Bell 7_Leaf 8_Heart 9_Heart
3-10-2-2-19-2,3,10.0,2.0,2,19,2,36,32,163,0,0.0,0.0,0.0,10_Leaf 7_Acorn U_Bell 8_Heart U_Acorn A_Acorn 9_Leaf A_Bell
3-9-5-2-21-1,3,9.0,5.0,2,21,1,39,25,371,0,0.0,0.0,0.0,K_Acorn 10_Leaf 8_Bell 9_Bell 10_Heart U_Leaf U_Bell A_Leaf
4-12-3-2-25-1,4,12.0,3.0,2,25,1,29,11,212,0,0.0,0.0,0.0,7_Bell O_Heart K_Heart 9_Heart 8_Acorn 8_Leaf A_Heart A_Leaf
3-10-0-3-12-2,3,10.0,,3,12,2,24,22,136,0,0.0,0.0,0.0,8_Leaf 8_Heart A_Acorn 9_Acorn A_Leaf 7_Heart 7_Leaf U_Acorn
4-13-0-2-28-0,4,13.0,,2,28,0,10,4,1145,0,0.0,0.0,0.0,K_Leaf O_Leaf 9_Acorn 9_Heart 9_Bell 7_Heart 7_Leaf O_Heart
2-13-8-2-21-0,2,13.0,8.0,2,21,0,25,20,214,0,0.0,0.0,0.0,U_Heart 9_Bell 8_Leaf 7_Leaf 10_Acorn 9_Acorn O_Leaf 10_Bell
2-8-4-4-12-0,2,8.0,4.0,4,12,0,20,14,142,0,0.0,0.0,0.0,K_Bell 9_Bell 10_Bell 7_Bell K_Heart U_Heart 8_Acorn 9_Leaf
5-13-5-2-48-1,5,13.0,5.0,2,48,1,32,11,131,0,0.0,0.0,0.0,7_Acorn U_Bell 10_Heart O_Heart 9_Bell O_Leaf O_Bell A_Acorn
6-13-2-2-44-0,6,13.0,2.0,2,44,0,18,0,105,0,0.0,0.0,0.0,O_Leaf 10_Heart 9_Heart O_Heart 8_Heart U_Leaf 9_Acorn 7_Acorn
4-9-0-2-22-1,4,9.0,,2,22,1,29,15,435,0,0.0,0.0,0.0,9_Acorn 8_Leaf 10_Heart U_Heart U_Leaf K_Bell A_Bell 7_Heart
2-9-2-3-11-2,2,9.0,2.0,3,11,2,38,36,570,0,0.0,0.0,0.0,9_Bell A_Bell U_Leaf K_Acorn 8_Bell 10_Leaf A_Leaf 8_Heart
4-12-3-3-28-1,4,12.0,3.0,3,28,1,30,21,210,0,0.0,0.0,0.0,O_Heart U_Leaf 7_Bell 10_Bell 9_Heart 7_Leaf K_Heart A_Bell
3-11-0-3-19-0,3,11.0,,3,19,0,27,22,312,0,0.0,0.0,0.0,K_Leaf O_Bell K_Bell 7_Heart 8_Bell K_Acorn U_Heart 10_Bell
3-14-8-4-34-0,3,14.0,8.0,4,34,0,18,10,35,0,0.0,0.0,0.0,8_Acorn U_Heart O_Heart 7_Acorn O_Acorn 9_Acorn 10_Acorn 8_Leaf
5-13-2-1-27-0,5,13.0,2.0,1,27,0,37,20,22,0,0.0,0.0,0.0,10_Acorn 9_Leaf 10_Bell K_Heart 9_Heart O_Leaf 10_Heart 8_Heart
5-10-0-1-31-0,5,10.0,,1,31,0,17,0,72,0,0.0,0.0,0.0,8_Bell 7_Heart 8_Leaf 8_Acorn U_Heart U_Acorn A_Heart U_Bell
4-9-3-3-24-0,4,9.0,3.0,3,24,0,28,20,127,0,0.0,0.0,0.0,K_Heart U_Heart 10_Acorn 9_Heart 7_Acorn 8_Acorn U_Leaf 10_Leaf
3-10-3-3-21-2,3,10.0,3.0,3,21,2,46,42,134,0,0.0,0.0,0.0,A_Acorn 10_Bell U_Heart U_Acorn A_Bell 8_Bell 9_Heart 10_Leaf
2-3-2-3-5-2,2,3.0,2.0,3,5,2,36,36,581,0,0.0,0.0,0.0,A_Leaf 7_Leaf 8_Heart 9_Heart A_Bell K_Bell 10_Bell 9_Acorn
2-13-0-2-13-0,2,13.0,,2,13,0,17,14,193,0,0.0,0.0,0.0,7_Heart 7_Acorn 9_Bell 7_Leaf O_Leaf 8_Acorn K_Leaf 10_Bell
5-7-0-3-18-0,5,7.0,,3,18,0,20,4,16,0,0.0,0.0,0.0,8_Bell 8_Heart U_Bell 9_Bell 10_Heart K_Heart 7_Heart K_Bell
2-8-7-4-15-0,2,8.0,7.0,4,15,0,18,14,134,0,0.0,0.0,0.0,10_Bell K_Bell 8_Bell 9_Bell U_Heart 7_Acorn 8_Acorn U_Bell
3-13-2-3-27-1,3,13.0,2.0,3,27,1,31,25,382,0,0.0,0.0,0.0,O_Heart 10_Bell A_Acorn 8_Heart 7_Bell K_Acorn 8_Bell O_Leaf
2-13-5-4-18-1,2,13.0,5.0,4,18,1,28,15,348,0,0.0,0.0,0.0,A_Leaf O_Leaf 8_Bell 7_Bell K_Bell 9_Bell 10_Heart 8_Leaf
3-11-0-2-18-1,3,11.0,,2,18,1,20,15,395,0,0.0,0.0,0.0,K_Acorn 8_Acorn O_Bell A_Bell U_Bell 7_Heart 7_Bell 8_Leaf
5-13-0-1-28-1,5,13.0,,1,28,1,20,11,118,0,0.0,0.0,0.0,K_Heart O_Leaf 7_Heart 8_Acorn U_Leaf 7_Leaf A_Bell 8_Heart
3-14-4-2-23-1,3,14.0,4.0,2,23,1,28,11,401,0,0.0,0.0,0.0,O_Acorn A_Leaf 8_Bell K_Heart 8_Acorn 9_Acorn 9_Bell 10_Heart
3-14-0-3-25-0,3,14.0,,3,25,0,24,18,296,0,0.0,0.0,0.0,7_Leaf O_Acorn 7_Heart 10_Leaf O_Bell K_Leaf 7_Bell K_Bell
5-14-8-2-58-2,5,14.0,8.0,2,58,2,36,22,7,0,0.0,0.0,0.0,O_Acorn O_Bell O_Heart U_Heart O_Leaf A_Leaf 7_Acorn A_Acorn
3-12-0-2-17-3,3,12.0,,2,17,3,50,37,18,0,0.0,0.0,0.0,O_Heart 7_Heart A_Acorn A_Bell A_Leaf K_Bell 10_Heart 8_Acorn
2-13-6-3-19-2,2,13.0,6.0,3,19,2,50,36,551,0,0.0,0.0,0.0,K_Acorn O_Leaf A_Leaf 10_Acorn A_Acorn A_Heart 9_Leaf 7_Leaf
3-14-3-2-28-2,3,14.0,3.0,2,28,2,28,22,147,0,0.0,0.0,0.0,7_Leaf 8_Bell A_Acorn O_Acorn O_Bell A_Leaf 9_Bell 9_Heart
5-11-5-2-38-0,5,11.0,5.0,2,38,0,32,4,67,0,0.0,0.0,0.0,9_Bell U_Bell K_Leaf A_Heart O_Bell 8_Bell U_Leaf 10_Heart
5-12-2-1-31-0,5,12.0,2.0,1,31,0,33,18,134,0,0.0,0.0,0.0,K_Acorn 10_Bell 9_Heart 8_Heart 10_Heart K_Leaf O_Heart U_Leaf
3-9-3-3-17-2,3,9.0,3.0,3,17,2,34,22,132,0,0.0,0.0,0.0,A_Leaf 8_Leaf U_Leaf 9_Heart 10_Heart 9_Leaf A_Bell 8_Bell
5-13-4-1-42-0,5,13.0,4.0,1,42,0,33,10,165,0,0.0,0.0,0.0,8_Leaf U_Bell O_Leaf K_Heart 7_Acorn 10_Bell O_Heart A_Heart
4-14-0-2-33-1,4,14.0,,2,33,1,33,25,879,0,0.0,0.0,0.0,O_Acorn K_Bell O_Heart 7_Heart U_Bell A_Leaf 10_Bell 8_Acorn
2-11-5-2-16-0,2,11.0,5.0,2,16,0,43,30,232,0,0.0,0.0,0.0,8_Bell 9_Leaf 10_Bell 7_Acorn O_Bell 10_Leaf 10_Heart 10_Acorn
3-12-2-3-17-2,3,12.0,2.0,3,17,2,29,26,148,0,0.0,0.0,0.0,K_Bell 7_Leaf 9_Heart O_Heart 8_Heart A_Bell A_Acorn 9_Bell
4-9-0-2-19-2,4,9.0,,2,19,2,34,30,164,0,0.0,0.0,0.0,8_Heart K_Acorn U_Leaf 7_Heart U_Heart A_Acorn K_Bell A_Leaf
6-14-3-1-50-0,6,14.0,3.0,1,50,0,24,10,226,0,0.0,0.0,0.0,K_Heart U_Leaf 8_Leaf O_Heart 10_Acorn 9_Heart U_Heart O_Acorn
3-13-7-3-29-0,3,13.0,7.0,3,29,0,41,34,307,0,0.0,0.0,0.0,U_Leaf U_Bell 8_Leaf 10_Acorn O_Leaf 10_Bell K_Leaf 10_Leaf
5-14-6-2-51-0,5,14.0,6.0,2,51,0,31,10,240,0,0.0,0.0,0.0,7_Leaf U_Heart O_Leaf O_Acorn 9_Acorn 10_Acorn A_Heart U_Acorn
3-13-0-3-22-1,3,13.0,,3,22,1,26,21,433,0,0.0,0.0,0.0,U_Leaf 10_Leaf 7_Heart A_Acorn 8_Acorn O_Leaf 8_Leaf 9_Acorn
4-14-9-2-45-0,4,14.0,9.0,2,45,0,38,28,262,0,0.0,0.0,0.0,O_Heart K_Bell O_Acorn U_Acorn 10_Leaf K_Leaf U_Leaf 10_Acorn
3-11-2-4-22-0,3,11.0,2.0,4,22,0,29,24,38,0,0.0,0.0,0.0,10_Leaf 10_Bell O_Bell 8_Heart U_Leaf 8_Bell K_Bell 9_Bell
5-14-0-1-37-0,5,14.0,,1,37,0,32,14,388,0,0.0,0.0,0.0,U_Leaf K_Acorn 7_Leaf A_Heart O_Acorn U_Heart 10_Bell 7_Heart
3-12-3-3-19-1,3,12.0,3.0,3,19,1,32,25,426,0,0.0,0.0,0.0,8_Bell 10_Bell A_Leaf 8_Leaf K_Leaf K_Heart 9_Heart O_Heart
4-11-3-2-31-0,4,11.0,3.0,2,31,0,25,18,455,0,0.0,0.0,0.0,7_Leaf O_Bell U_Leaf K_Leaf K_Bell 10_Bell U_Heart 9_Heart
3-13-8-2-30-2,3,13.0,8.0,2,30,2,33,26,153,0,0.0,0.0,0.0,8_Bell U_Heart A_Leaf U_Leaf 8_Acorn A_Acorn K_Bell O_Leaf
2-10-4-4-14-0,2,10.0,4.0,4,14,0,20,14,159,0,0.0,0.0,0.0,K_Heart 9_Leaf K_Bell 9_Bell U_Acorn 10_Bell 7_Acorn 7_Bell
4-13-4-2-38-0,4,13.0,4.0,2,38,0,16,4,447,0,0.0,0.0,0.0,K_Acorn K_Heart O_Heart 9_Acorn 9_Leaf U_Leaf O_Leaf 7_Leaf
5-11-5-2-41-1,5,11.0,5.0,2,41,1,34,15,74,0,0.0,0.0,0.0,U_Bell 10_Heart K_Leaf U_Acorn A_Leaf 7_Bell O_Bell U_Heart
2-12-4-4-16-1,2,12.0,4.0,4,16,1,38,31,336,0,0.0,0.0,0.0,A_Leaf 9_Leaf K_Heart 8_Leaf O_Heart 7_Bell 10_Leaf 10_Bell
4-12-0-2-26-0,4,12.0,,2,26,0,33,18,882,0,0.0,0.0,0.0,O_Heart 10_Acorn 7_Heart K_Bell K_Acorn U_Leaf 9_Leaf 10_Heart
3-11-6-3-26-1,3,11.0,6.0,3,26,1,37,21,415,0,0.0,0.0,0.0,7_Leaf 9_Acorn A_Heart 10_Leaf 8_Leaf O_Bell A_Acorn U_Leaf
4-14-4-3-34-1,4,14.0,4.0,3,34,1,26,15,270,0,0.0,0.0,0.0,A_Acorn K_Heart 7_Leaf U_Leaf K_Leaf U_Bell O_Acorn 8_Leaf
3-10-2-3-17-0,3,10.0,2.0,3,17,0,32,20,296,0,0.0,0.0,0.0,10_Bell 7_Acorn 8_Heart 8_Acorn U_Acorn 10_Acorn 9_Bell 10_Heart
4-7-3-2-20-0,4,7.0,3.0,2,20,0,37,20,224,0,0.0,0.0,0.0,U_Bell K_Heart A_Heart 10_Acorn 9_Heart 10_Bell 9_Leaf 7_Leaf
5-13-0-3-41-1,5,13.0,,3,41,1,34,15,36,0,0.0,0.0,0.0,O_Leaf 8_Acorn A_Acorn 7_Heart K_Acorn U_Acorn O_Heart A_Heart
4-11-0-2-22-0,4,11.0,,2,22,0,25,20,908,0,0.0,0.0,0.0,U_Heart 10_Acorn 7_Heart 10_Bell 7_Bell O_Bell 9_Heart 9_Leaf
1-2-2-4-2-0,1,2.0,2.0,4,2,0,24,24,358,0,0.0,0.0,0.0,7_Bell 10_Leaf 8_Heart 7_Leaf K_Bell 9_Bell 10_Acorn 8_Bell
2-4-3-3-7-1,2,4.0,3.0,3,7,1,25,21,1218,0,0.0,0.0,0.0,8_Acorn 9_Acorn 9_Heart 9_Bell 10_Bell A_Leaf 7_Acorn K_Heart
2-9-7-2-16-0,2,9.0,7.0,2,16,0,14,10,222,0,0.0,0.0,0.0,8_Bell U_Bell U_Leaf 7_Acorn 10_Leaf 7_Leaf 9_Bell 9_Acorn
4-13-6-2-41-0,4,13.0,6.0,2,41,0,23,4,223,0,0.0,0.0,0.0,9_Leaf 7_Acorn O_Heart U_Acorn 9_Bell O_Leaf K_Bell A_Heart
5-13-7-1-48-1,5,13.0,7.0,1,48,1,33,21,20,0,0.0,0.0,0.0,U_Bell O_Bell U_Leaf A_Acorn 8_Bell U_Heart 10_Leaf O_Leaf
1-3-3-3-3-0,1,3.0,3.0,3,3,0,28,28,918,0,0.0,0.0,0.0,8_Bell K_Bell 8_Acorn 10_Bell 10_Leaf 9_Heart 7_Acorn K_Leaf
1-5-5-3-5-0,1,5.0,5.0,3,5,0,34,24,972,0,0.0,0.0,0.0,10_Bell K_Bell 9_Leaf 8_Leaf 10_Heart 9_Bell 7_Leaf 10_Acorn
5-12-3-1-39-0,5,12.0,3.0,1,39,0,43,24,163,0,0.0,0.0,0.0,9_Heart 10_Leaf O_Heart O_Bell 10_Acorn U_Bell A_Heart K_Bell
4-12-3-3-34-0,4,12.0,3.0,3,34,0,15,8,116,0,0.0,0.0,0.0,7_Bell U_Acorn 9_Heart U_Leaf K_Bell O_Heart K_Acorn 8_Bell
4-11-4-3-29-1,4,11.0,4.0,3,29,1,45,25,141,0,0.0,0.0,0.0,O_Bell A_Bell 7_Acorn 10_Acorn U_Heart K_Heart K_Acorn A_Heart
4-9-4-2-24-0,4,9.0,4.0,2,24,0,47,20,229,0,0.0,0.0,0.0,K_Heart 10_Leaf U_Leaf 7_Bell 7_Acorn 10_Acorn A_Heart 10_Heart
5-13-4-2-45-0,5,13.0,4.0,2,45,0,14,0,316,0,0.0,0.0,0.0,9_Acorn O_Bell 8_Acorn U_Bell K_Heart 8_Bell O_Leaf U_Acorn
5-14-6-1-54-1,5,14.0,6.0,1,54,1,41,19,21,0,0.0,0.0,0.0,K_Acorn O_Bell K_Bell O_Acorn A_Heart O_Leaf A_Leaf U_Acorn
5-14-3-2-36-1,5,14.0,3.0,2,36,1,35,15,170,0,0.0,0.0,0.0,K_Heart K_Leaf 7_Bell O_Acorn A_Leaf A_Heart 9_Heart U_Leaf
5-13-0-2-26-1,5,13.0,,2,26,1,30,25,191,0,0.0,0.0,0.0,O_Leaf 10_Leaf U_Heart 7_Heart 9_Heart A_Acorn K_Leaf 8_Heart
2-13-3-3-16-1,2,13.0,3.0,3,16,1,34,31,1243,0,0.0,0.0,0.0,8_Bell 9_Acorn 10_Acorn 10_Leaf 7_Leaf 9_Heart O_Leaf A_Acorn
3-12-8-3-29-0,3,12.0,8.0,3,29,0,19,12,290,0,0.0,0.0,0.0,K_Leaf U_Leaf O_Heart 7_Leaf K_Bell 8_Leaf U_Heart K_Acorn
1-12-12-4-12-0,1,12.0,12.0,4,12,0,11,8,437,0,0.0,0.0,0.0,8_Acorn 7_Acorn 8_Bell O_Heart 9_Acorn 9_Leaf K_Bell K_Acorn
3-9-2-3-15-0,3,9.0,2.0,3,15,0,26,20,298,0,0.0,0.0,0.0,8_Heart K_Heart 10_Leaf U_Leaf 9_Bell 9_Acorn 7_Acorn 10_Acorn
4-9-0-2-20-1,4,9.0,,2,20,1,19,15,630,0,0.0,0.0,0.0,7_Bell K_Acorn U_Heart A_Acorn 8_Bell 7_Heart U_Leaf 9_Heart
3-12-0-3-21-1,3,12.0,,3,21,1,26,21,399,0,0.0,0.0,0.0,O_Heart 7_Heart 9_Leaf 9_Bell A_Leaf 8_Bell 10_Leaf U_Leaf
2-11-2-2-13-0,2,11.0,2.0,2,13,0,21,18,194,0,0.0,0.0,0.0,K_Bell 8_Heart O_Bell K_Leaf 7_Leaf 9_Acorn 7_Bell 10_Acorn
4-11-4-2-28-1,4,11.0,4.0,2,28,1,40,21,418,0,0.0,0.0,0.0,10_Acorn A_Bell U_Heart O_Bell 8_Acorn K_Heart 10_Heart 9_Bell
2-11-8-3-19-0,2,11.0,8.0,3,19,0,29,24,725,0,0.0,0.0,0.0,8_Acorn U_Heart 8_Bell 10_Leaf 7_Leaf 10_Bell O_Bell K_Leaf
