signature,trump_count,strongest_trump_strength,weakest_trump_strength,max_suit_run,trump_strength_sum,color_aces,total_points,non_trump_points,hand_instances,games,win_rate,win_rate_std,avg_points,hand_example
6-13-5-1-58-1,6,13.0,5.0,1,58,1,44,21,15,300,0.9733333333333334,0.009301533127313926,98.54333333333334,U_Leaf 10_Heart 10_Bell U_Heart A_Leaf O_Bell O_Heart O_Leaf
6-13-4-1-51-2,6,13.0,4.0,1,51,2,46,22,6,300,0.9733333333333334,0.009301533127313926,95.92666666666666,O_Leaf 10_Heart A_Acorn K_Heart U_Heart O_Heart A_Bell U_Leaf
5-14-3-1-50-3,5,14.0,3.0,1,50,3,44,33,1,300,0.9733333333333334,0.009301533127313926,96.93,O_Leaf A_Acorn O_Bell O_Acorn 9_Heart A_Leaf U_Leaf A_Bell
6-13-5-1-55-2,6,13.0,5.0,1,55,2,44,22,5,300,0.9733333333333334,0.009301533127313926,97.83,10_Heart A_Leaf U_Bell U_Acorn O_Leaf O_Heart A_Acorn U_Heart
6-12-7-1-57-1,6,12.0,7.0,1,57,1,25,11,9,300,0.9733333333333334,0.009301533127313926,93.46333333333334,U_Heart O_Heart U_Bell O_Bell U_Acorn 7_Leaf A_Bell U_Leaf
7-13-4-1-52-1,7,13.0,4.0,1,52,1,45,11,1,300,0.9733333333333334,0.009301533127313926,95.11666666666666,A_Acorn U_Bell K_Heart O_Leaf U_Leaf A_Heart U_Heart 10_Heart
6-13-5-2-60-1,6,13.0,5.0,2,60,1,34,11,2,300,0.9733333333333334,0.009301533127313926,98.07,A_Acorn O_Bell 10_Heart O_Heart 7_Acorn U_Leaf U_Acorn O_Leaf
8-11-2-0-50-0,8,11.0,2.0,0,50,0,23,0,1,300,0.9733333333333334,0.009301533127313926,92.9,9_Heart 10_Heart U_Bell U_Heart K_Heart U_Acorn 8_Heart O_Bell
5-13-2-1-47-2,5,13.0,2.0,1,47,2,33,22,1,300,0.9733333333333334,0.009301533127313926,96.0,8_Leaf A_Bell 8_Heart O_Heart U_Leaf A_Acorn O_Leaf O_Bell
7-12-2-1-58-0,7,12.0,2.0,1,58,0,23,0,1,300,0.9733333333333334,0.009301533127313926,94.58,A_Heart 8_Leaf U_Leaf U_Acorn U_Heart 8_Heart O_Heart O_Bell
8-11-2-0-53-0,8,11.0,2.0,0,53,0,34,0,2,300,0.9733333333333334,0.009301533127313926,97.76666666666667,U_Heart 10_Heart 8_Heart O_Bell U_Bell K_Heart U_Acorn A_Heart
5-14-3-1-48-3,5,14.0,3.0,1,48,3,53,33,1,300,0.9733333333333334,0.009301533127313926,91.86666666666666,9_Heart A_Heart A_Acorn O_Acorn O_Heart A_Bell O_Leaf A_Leaf
6-13-0-1-48-2,6,13.0,,1,48,2,42,22,8,300,0.9733333333333334,0.009301533127313926,97.54666666666667,U_Heart O_Leaf A_Leaf 7_Heart U_Acorn 10_Heart O_Heart A_Acorn
6-13-3-1-53-2,6,13.0,3.0,1,53,2,43,22,3,300,0.9733333333333334,0.009301533127313926,96.95666666666666,U_Leaf O_Heart O_Leaf A_Bell A_Heart A_Acorn 9_Heart U_Acorn
7-12-2-1-55-1,7,12.0,2.0,1,55,1,34,11,1,300,0.9733333333333334,0.009301533127313926,94.69,8_Heart O_Bell U_Bell U_Leaf U_Heart A_Heart O_Heart A_Leaf
6-14-2-1-48-2,6,14.0,2.0,1,48,2,36,22,9,300,0.9733333333333334,0.009301533127313926,96.44,K_Heart A_Bell U_Bell O_Acorn U_Acorn A_Leaf O_Bell 8_Heart
6-14-5-2-62-0,6,14.0,5.0,2,62,0,28,4,13,300,0.9733333333333334,0.009301533127313926,94.68,7_Leaf O_Acorn O_Heart K_Leaf O_Leaf U_Bell O_Bell 10_Heart
7-11-4-1-51-1,7,11.0,4.0,1,51,1,45,11,2,300,0.9733333333333334,0.009301533127313926,94.57333333333334,U_Heart 10_Heart K_Heart A_Acorn U_Bell U_Acorn O_Bell A_Heart
5-14-2-2-52-2,5,14.0,2.0,2,52,2,38,26,7,300,0.9733333333333334,0.009301533127313926,101.03333333333333,O_Acorn K_Acorn A_Leaf 8_Heart O_Heart O_Leaf O_Bell A_Acorn
6-13-0-1-54-0,6,13.0,,1,54,0,13,0,20,300,0.9733333333333334,0.009301533127313926,89.48333333333333,O_Heart 7_Heart O_Bell U_Heart U_Acorn 9_Bell O_Leaf 9_Acorn
5-13-3-1-48-2,5,13.0,3.0,1,48,2,37,26,6,300,0.9733333333333334,0.009301533127313926,96.78666666666666,K_Acorn O_Bell A_Bell 9_Heart O_Leaf A_Leaf O_Heart U_Leaf
6-13-3-1-50-2,6,13.0,3.0,1,50,2,42,22,6,300,0.9733333333333334,0.009301533127313926,96.37,10_Heart U_Acorn U_Heart 9_Heart A_Leaf O_Leaf O_Bell A_Bell
6-14-7-2-61-0,6,14.0,7.0,2,61,0,19,4,16,300,0.9733333333333334,0.009301533127313926,92.81666666666666,U_Bell U_Leaf O_Bell U_Heart O_Heart K_Acorn 7_Acorn O_Acorn
7-12-2-1-57-0,7,12.0,2.0,1,57,0,22,0,10,300,0.9733333333333334,0.009301533127313926,91.06333333333333,U_Leaf 8_Heart U_Acorn O_Heart 7_Leaf U_Heart 10_Heart O_Bell
6-14-5-1-50-2,6,14.0,5.0,1,50,2,52,22,1,300,0.9733333333333334,0.009301533127313926,94.84333333333333,10_Heart U_Bell A_Leaf A_Heart U_Acorn A_Bell O_Acorn U_Heart
5-13-7-1-47-2,5,13.0,7.0,1,47,2,43,32,2,300,0.9733333333333334,0.009301533127313926,94.80333333333333,U_Heart O_Leaf 10_Bell U_Bell U_Acorn A_Leaf U_Leaf A_Acorn
6-14-5-1-63-0,6,14.0,5.0,1,63,0,34,10,34,300,0.9733333333333334,0.009301533127313926,97.31666666666666,8_Bell U_Heart 10_Acorn O_Acorn O_Leaf 10_Heart O_Heart O_Bell
6-14-5-1-62-0,6,14.0,5.0,1,62,0,23,0,56,300,0.9733333333333334,0.009301533127313926,93.51333333333334,U_Heart 9_Acorn O_Heart 9_Leaf U_Acorn 10_Heart O_Acorn O_Leaf
8-12-2-0-51-0,8,12.0,2.0,0,51,0,23,0,1,300,0.9733333333333334,0.009301533127313926,92.35,10_Heart 8_Heart U_Heart K_Heart U_Bell U_Acorn 9_Heart O_Heart
4-14-10-3-49-2,4,14.0,10.0,3,49,2,33,22,13,300,0.9733333333333334,0.009301533127313926,92.65666666666667,U_Acorn A_Bell 9_Leaf O_Acorn A_Leaf 8_Leaf O_Leaf O_Heart
6-14-4-2-61-0,6,14.0,4.0,2,61,0,21,4,14,300,0.9733333333333334,0.009301533127313926,95.18,O_Acorn K_Heart K_Acorn O_Heart U_Heart O_Leaf U_Acorn 9_Acorn
6-14-2-1-49-2,6,14.0,2.0,1,49,2,36,22,24,300,0.9733333333333334,0.009301533127313926,96.45666666666666,K_Heart A_Bell A_Acorn U_Leaf 8_Heart O_Leaf O_Acorn U_Bell
6-13-3-1-55-1,6,13.0,3.0,1,55,1,24,11,23,300,0.9733333333333334,0.009301533127313926,94.22333333333333,7_Leaf O_Leaf A_Acorn O_Heart U_Bell U_Leaf O_Bell 9_Heart
6-12-3-1-47-2,6,12.0,3.0,1,47,2,51,22,4,300,0.9733333333333334,0.009301533127313926,94.39,U_Acorn O_Heart O_Bell A_Bell 9_Heart 10_Heart A_Leaf A_Heart
5-14-8-3-58-1,5,14.0,8.0,3,58,1,25,11,9,300,0.9733333333333334,0.009301533127313926,98.71333333333334,O_Bell 8_Bell O_Leaf 9_Bell O_Heart A_Bell O_Acorn U_Heart
7-13-4-1-63-0,7,13.0,4.0,1,63,0,31,4,12,300,0.9733333333333334,0.009301533127313926,96.19333333333333,U_Acorn O_Leaf K_Heart 10_Heart U_Heart O_Heart K_Leaf O_Bell
6-14-0-2-58-0,6,14.0,,2,58,0,13,0,12,300,0.9733333333333334,0.009301533127313926,93.62666666666667,O_Leaf U_Leaf 7_Heart 7_Bell 9_Bell U_Acorn O_Heart O_Acorn
7-13-5-1-60-0,7,13.0,5.0,1,60,0,37,4,6,300,0.9733333333333334,0.009301533127313926,94.94333333333333,U_Bell O_Heart U_Leaf K_Acorn O_Leaf A_Heart U_Heart 10_Heart
7-13-0-1-48-1,7,13.0,,1,48,1,34,11,17,300,0.97,0.00984885780179611,96.20333333333333,O_Bell 7_Heart 9_Heart 10_Heart A_Bell O_Heart K_Heart O_Leaf
6-14-4-1-63-0,6,14.0,4.0,1,63,0,18,0,20,300,0.97,0.00984885780179611,96.02333333333333,7_Leaf O_Leaf O_Acorn U_Leaf 8_Acorn K_Heart O_Bell O_Heart
5-14-0-1-48-1,5,14.0,,1,48,1,30,19,43,300,0.97,0.00984885780179611,92.32666666666667,K_Acorn O_Leaf 7_Heart K_Bell A_Leaf U_Leaf O_Heart O_Acorn
5-14-4-2-51-2,5,14.0,4.0,2,51,2,37,22,21,300,0.97,0.00984885780179611,95.35333333333334,8_Bell O_Acorn A_Leaf A_Bell O_Bell K_Heart U_Leaf O_Leaf
5-12-3-1-45-2,5,12.0,3.0,1,45,2,32,22,3,300,0.97,0.00984885780179611,93.34,9_Heart O_Bell A_Leaf U_Acorn O_Heart 7_Bell A_Acorn U_Leaf
6-14-0-2-57-1,6,14.0,,2,57,1,29,15,13,300,0.97,0.00984885780179611,100.16666666666667,7_Heart O_Bell O_Leaf U_Bell A_Leaf O_Acorn O_Heart K_Leaf
5-13-7-1-48-2,5,13.0,7.0,1,48,2,34,22,4,300,0.97,0.00984885780179611,95.14666666666666,U_Leaf A_Bell U_Heart O_Bell 9_Leaf U_Bell A_Acorn O_Leaf
6-14-4-1-51-2,6,14.0,4.0,1,51,2,46,22,5,300,0.97,0.00984885780179611,97.89333333333333,O_Leaf K_Heart 10_Heart U_Bell O_Acorn A_Leaf A_Bell U_Heart
6-14-6-2-65-0,6,14.0,6.0,2,65,0,25,0,6,300,0.97,0.00984885780179611,97.64,9_Bell O_Acorn U_Leaf A_Heart O_Bell 8_Bell O_Leaf O_Heart
7-13-0-1-56-0,7,13.0,,1,56,0,23,0,45,300,0.97,0.00984885780179611,91.59,A_Heart O_Bell O_Leaf U_Leaf 7_Bell U_Acorn U_Bell 7_Heart
5-13-2-2-48-2,5,13.0,2.0,2,48,2,37,26,10,300,0.97,0.00984885780179611,95.10666666666667,U_Acorn O_Bell A_Acorn A_Leaf 8_Heart O_Leaf O_Heart K_Acorn
7-14-2-1-61-0,7,14.0,2.0,1,61,0,36,4,92,300,0.97,0.00984885780179611,97.05333333333333,O_Heart O_Acorn O_Leaf K_Bell 10_Heart U_Leaf 8_Heart A_Heart
6-14-4-1-48-2,6,14.0,4.0,1,48,2,55,22,4,300,0.97,0.00984885780179611,95.52666666666667,A_Acorn A_Heart O_Acorn A_Bell U_Heart K_Heart 10_Heart O_Bell
8-10-2-0-48-0,8,10.0,2.0,0,48,0,22,0,1,300,0.97,0.00984885780179611,91.03666666666666,U_Bell U_Heart 10_Heart 9_Heart K_Heart U_Leaf 8_Heart U_Acorn
6-13-5-1-52-2,6,13.0,5.0,1,52,2,53,22,1,300,0.97,0.00984885780179611,96.27,U_Heart O_Bell A_Heart A_Leaf U_Leaf 10_Heart O_Leaf A_Acorn
5-13-7-1-50-2,5,13.0,7.0,1,50,2,34,22,7,300,0.97,0.00984885780179611,96.51333333333334,O_Leaf O_Bell 8_Acorn U_Bell U_Acorn A_Leaf U_Leaf A_Bell
6-14-3-1-58-0,6,14.0,3.0,1,58,0,13,0,99,300,0.97,0.00984885780179611,91.85666666666667,O_Acorn U_Acorn 8_Acorn 9_Heart U_Bell O_Bell 9_Leaf O_Leaf
6-14-3-1-58-1,6,14.0,3.0,1,58,1,37,15,43,300,0.97,0.00984885780179611,96.75666666666666,O_Leaf 9_Heart A_Bell K_Acorn O_Heart U_Acorn A_Heart O_Acorn
6-14-4-1-55-1,6,14.0,4.0,1,55,1,36,11,53,300,0.97,0.00984885780179611,94.72333333333333,O_Leaf K_Heart U_Acorn U_Heart O_Acorn A_Heart 9_Leaf A_Acorn
7-13-2-1-47-1,7,13.0,2.0,1,47,1,33,11,11,300,0.97,0.00984885780179611,92.19,8_Heart A_Heart O_Leaf U_Leaf 9_Heart K_Heart A_Bell U_Acorn
6-14-2-2-54-1,6,14.0,2.0,2,54,1,32,11,53,300,0.97,0.00984885780179611,94.51333333333334,U_Heart O_Acorn O_Heart 10_Heart O_Leaf 8_Heart A_Leaf 9_Leaf
6-12-6-2-55-1,6,12.0,6.0,2,55,1,44,21,2,300,0.97,0.00984885780179611,95.47,U_Acorn 10_Acorn A_Acorn A_Heart U_Bell O_Bell O_Heart U_Leaf
7-12-3-1-58-0,7,12.0,3.0,1,58,0,26,4,5,300,0.97,0.00984885780179611,90.73666666666666,O_Bell U_Leaf 10_Heart U_Acorn 9_Heart O_Heart U_Heart K_Bell
7-12-2-1-50-1,7,12.0,2.0,1,50,1,31,11,8,300,0.97,0.00984885780179611,93.68,O_Bell 9_Heart U_Bell A_Leaf 10_Heart O_Heart U_Acorn 8_Heart
8-13-2-0-48-0,8,13.0,2.0,0,48,0,32,0,2,300,0.97,0.00984885780179611,96.64,8_Heart O_Leaf A_Heart U_Bell 10_Heart U_Heart K_Heart 9_Heart
7-12-3-1-49-1,7,12.0,3.0,1,49,1,44,11,2,300,0.97,0.00984885780179611,93.73333333333333,9_Heart O_Heart K_Heart A_Heart O_Bell A_Acorn U_Heart 10_Heart
6-14-4-1-56-1,6,14.0,4.0,1,56,1,36,11,71,300,0.97,0.00984885780179611,95.48333333333333,K_Heart O_Bell 7_Leaf O_Acorn O_Leaf 10_Heart U_Leaf A_Bell
8-13-0-0-51-0,8,13.0,,0,51,0,14,0,9,300,0.97,0.00984885780179611,93.84,8_Heart 7_Heart K_Heart 9_Heart O_Heart U_Heart U_Leaf O_Leaf
6-14-3-1-45-2,6,14.0,3.0,1,45,2,44,22,5,300,0.97,0.00984885780179611,94.43,K_Heart 10_Heart O_Bell 9_Heart A_Bell A_Leaf O_Acorn U_Heart
5-14-3-2-48-2,5,14.0,3.0,2,48,2,42,32,27,300,0.97,0.00984885780179611,95.73,U_Acorn 9_Heart O_Heart O_Acorn U_Leaf A_Bell 10_Acorn A_Acorn
7-13-3-1-56-1,7,13.0,3.0,1,56,1,33,11,8,300,0.97,0.00984885780179611,95.71,9_Heart A_Heart U_Bell U_Acorn O_Leaf A_Leaf U_Leaf U_Heart
6-13-5-1-54-2,6,13.0,5.0,1,54,2,44,22,5,300,0.97,0.00984885780179611,97.77333333333333,U_Bell O_Leaf A_Leaf U_Leaf 10_Heart A_Acorn U_Heart O_Heart
6-14-2-2-60-1,6,14.0,2.0,2,60,1,25,11,5,300,0.97,0.00984885780179611,101.75333333333333,O_Acorn 9_Bell O_Leaf A_Bell 8_Heart O_Heart U_Heart O_Bell
7-13-4-1-54-1,7,13.0,4.0,1,54,1,46,11,1,300,0.97,0.00984885780179611,98.32,A_Heart A_Leaf U_Heart U_Bell 10_Heart O_Bell O_Leaf K_Heart
6-13-3-1-52-2,6,13.0,3.0,1,52,2,42,22,5,300,0.97,0.00984885780179611,98.15,O_Leaf 9_Heart O_Heart A_Acorn 10_Heart U_Acorn A_Leaf U_Leaf
7-14-3-1-57-0,7,14.0,3.0,1,57,0,24,0,63,300,0.97,0.00984885780179611,94.84666666666666,O_Leaf U_Heart 9_Acorn 9_Heart 10_Heart K_Heart U_Acorn O_Acorn
8-14-0-0-47-0,8,14.0,,0,47,0,23,0,3,300,0.97,0.00984885780179611,96.02333333333333,O_Acorn 9_Heart U_Bell K_Heart 7_Heart A_Heart 8_Heart O_Bell
6-14-3-1-52-1,6,14.0,3.0,1,52,1,36,21,96,300,0.97,0.00984885780179611,96.7,O_Bell U_Bell K_Heart 10_Bell 9_Heart O_Leaf O_Acorn A_Leaf
6-14-0-1-43-2,6,14.0,,1,43,2,32,22,17,300,0.97,0.00984885780179611,96.86666666666666,A_Bell 7_Heart O_Acorn U_Bell U_Heart A_Leaf 8_Heart O_Heart
5-14-7-2-56-1,5,14.0,7.0,2,56,1,24,11,41,300,0.97,0.00984885780179611,95.32333333333334,O_Heart U_Acorn O_Acorn A_Bell 7_Bell U_Bell 7_Leaf O_Leaf
7-13-5-1-59-0,7,13.0,5.0,1,59,0,33,0,4,300,0.97,0.00984885780179611,94.35,O_Leaf A_Heart U_Heart 10_Heart 9_Bell O_Bell U_Bell U_Leaf
7-11-2-1-50-1,7,11.0,2.0,1,50,1,35,11,1,300,0.97,0.00984885780179611,92.57,U_Heart O_Bell 8_Heart A_Acorn U_Acorn K_Heart A_Heart U_Leaf
7-14-2-1-52-1,7,14.0,2.0,1,52,1,41,11,14,300,0.97,0.00984885780179611,96.52333333333333,U_Bell A_Heart 8_Heart 10_Heart O_Acorn A_Bell U_Heart U_Acorn
6-13-6-1-56-1,6,13.0,6.0,1,56,1,38,15,12,300,0.97,0.00984885780179611,95.26,A_Acorn O_Heart U_Bell O_Leaf U_Heart U_Acorn A_Heart K_Bell
7-12-0-1-51-1,7,12.0,,1,51,1,35,11,6,300,0.97,0.00984885780179611,94.56,O_Heart A_Leaf O_Bell 10_Heart U_Acorn 7_Heart U_Leaf K_Heart
5-14-3-1-51-1,5,14.0,3.0,1,51,1,22,11,38,300,0.97,0.00984885780179611,93.90666666666667,9_Heart O_Leaf O_Heart 9_Acorn 9_Bell A_Leaf U_Leaf O_Acorn
6-13-7-2-60-0,6,13.0,7.0,2,60,0,19,4,8,300,0.97,0.00984885780179611,93.28333333333333,U_Heart U_Bell 9_Acorn O_Leaf O_Heart O_Bell U_Leaf K_Acorn
7-12-0-1-57-0,7,12.0,,1,57,0,24,10,5,300,0.97,0.00984885780179611,93.04333333333334,U_Bell O_Heart U_Acorn U_Heart 10_Leaf 7_Heart U_Leaf O_Bell
7-14-4-1-54-0,7,14.0,4.0,1,54,0,38,4,1,300,0.97,0.00984885780179611,92.00333333333333,K_Heart U_Acorn K_Acorn O_Acorn U_Heart U_Bell A_Heart 10_Heart
8-11-2-0-48-0,8,11.0,2.0,0,48,0,32,0,1,300,0.97,0.00984885780179611,96.41,10_Heart K_Heart U_Bell O_Bell 8_Heart 9_Heart U_Acorn A_Heart
6-12-3-1-49-2,6,12.0,3.0,1,49,2,33,22,1,300,0.97,0.00984885780179611,93.37333333333333,U_Heart U_Leaf U_Bell 9_Heart A_Acorn A_Bell O_Heart U_Acorn
7-12-4-1-59-0,7,12.0,4.0,1,59,0,26,0,7,300,0.97,0.00984885780179611,92.04666666666667,U_Acorn K_Heart 9_Bell 10_Heart O_Heart U_Heart O_Bell U_Leaf
6-14-3-1-52-2,6,14.0,3.0,1,52,2,43,22,13,300,0.97,0.00984885780179611,96.52333333333333,9_Heart U_Acorn A_Heart A_Bell A_Acorn O_Acorn O_Heart U_Bell
5-14-2-2-48-2,5,14.0,2.0,2,48,2,33,22,20,300,0.97,0.00984885780179611,96.05666666666667,A_Bell O_Acorn O_Heart 8_Acorn U_Bell A_Acorn 8_Heart O_Leaf
6-13-4-1-59-0,6,13.0,4.0,1,59,0,17,0,13,300,0.97,0.00984885780179611,90.32,O_Bell K_Heart U_Acorn U_Leaf 9_Leaf 9_Bell O_Heart O_Leaf
5-14-0-2-48-2,5,14.0,,2,48,2,33,22,16,300,0.97,0.00984885780179611,95.56,U_Acorn 8_Leaf A_Leaf O_Leaf O_Acorn A_Bell O_Bell 7_Heart
6-12-5-1-52-2,6,12.0,5.0,1,52,2,53,22,3,300,0.97,0.00984885780179611,96.63333333333334,A_Acorn U_Acorn O_Heart A_Heart O_Bell A_Leaf 10_Heart U_Heart
6-14-0-1-49-1,6,14.0,,1,49,1,32,11,136,300,0.97,0.00984885780179611,93.73,A_Leaf A_Heart O_Acorn O_Heart 8_Bell 7_Heart U_Bell U_Acorn
6-12-6-1-54-1,6,12.0,6.0,1,54,1,34,11,8,300,0.97,0.00984885780179611,93.12333333333333,A_Heart U_Bell U_Acorn O_Heart A_Acorn 9_Bell U_Heart O_Bell
7-13-3-1-55-1,7,13.0,3.0,1,55,1,42,11,7,300,0.97,0.00984885780179611,98.74,10_Heart A_Bell O_Heart U_Bell U_Leaf O_Leaf A_Heart 9_Heart
5-13-8-1-54-1,5,13.0,8.0,1,54,1,28,15,16,300,0.97,0.00984885780179611,93.75666666666666,O_Leaf K_Bell O_Bell 8_Leaf O_Heart U_Acorn U_Heart A_Acorn
7-14-0-1-55-0,7,14.0,,1,55,0,35,10,158,300,0.97,0.00984885780179611,95.39333333333333,O_Leaf K_Heart O_Acorn A_Heart U_Heart 7_Heart 10_Acorn U_Acorn
5-14-8-2-52-2,5,14.0,8.0,2,52,2,38,26,8,300,0.97,0.00984885780179611,94.43,U_Leaf A_Leaf U_Acorn O_Bell O_Acorn U_Heart A_Acorn K_Acorn
8-14-0-0-42-0,8,14.0,,0,42,0,30,0,2,300,0.97,0.00984885780179611,95.02333333333333,O_Acorn 8_Heart K_Heart 9_Heart 10_Heart 7_Heart A_Heart U_Heart
7-11-0-1-49-1,7,11.0,,1,49,1,41,11,2,300,0.97,0.00984885780179611,94.21333333333334,A_Heart U_Heart U_Leaf A_Bell U_Acorn 7_Heart 10_Heart O_Bell
5-12-5-1-47-2,5,12.0,5.0,1,47,2,42,22,4,300,0.97,0.00984885780179611,93.2,A_Acorn A_Bell U_Leaf 10_Heart 7_Leaf O_Heart U_Acorn O_Bell
6-14-2-1-54-1,6,14.0,2.0,1,54,1,36,21,84,300,0.97,0.00984885780179611,98.99,8_Heart A_Acorn 10_Leaf K_Heart O_Acorn U_Leaf O_Heart O_Leaf
5-14-4-1-54-1,5,14.0,4.0,1,54,1,31,15,17,300,0.97,0.00984885780179611,95.78333333333333,K_Bell A_Leaf O_Acorn O_Leaf O_Bell K_Heart 9_Acorn O_Heart
5-14-6-2-53-2,5,14.0,6.0,2,53,2,48,26,23,300,0.97,0.00984885780179611,95.05666666666667,O_Bell O_Acorn A_Heart U_Acorn A_Leaf K_Leaf O_Heart A_Acorn
7-13-0-1-52-1,7,13.0,,1,52,1,36,11,13,300,0.97,0.00984885780179611,97.47666666666667,O_Heart K_Heart A_Acorn U_Heart U_Leaf 7_Heart A_Heart O_Leaf
6-14-2-1-43-2,6,14.0,2.0,1,43,2,40,22,12,300,0.97,0.00984885780179611,94.17,A_Acorn O_Acorn A_Leaf 8_Heart 10_Heart U_Heart O_Bell 9_Heart
6-14-5-1-57-1,6,14.0,5.0,1,57,1,43,11,60,300,0.97,0.00984885780179611,95.45333333333333,9_Leaf O_Bell O_Acorn U_Leaf 10_Heart A_Bell O_Heart A_Heart
6-13-5-1-55-1,6,13.0,5.0,1,55,1,33,11,17,300,0.97,0.00984885780179611,92.36333333333333,9_Bell A_Acorn U_Acorn 10_Heart O_Leaf U_Bell O_Bell U_Leaf
8-13-0-0-46-0,8,13.0,,0,46,0,28,0,5,300,0.97,0.00984885780179611,94.68,7_Heart O_Leaf 10_Heart U_Leaf U_Heart 8_Heart A_Heart 9_Heart
5-14-9-2-59-0,5,14.0,9.0,2,59,0,14,0,64,300,0.97,0.00984885780179611,92.87333333333333,U_Leaf O_Heart 9_Bell 8_Bell 8_Leaf O_Bell O_Leaf O_Acorn
6-14-6-2-63-1,6,14.0,6.0,2,63,1,36,11,11,300,0.97,0.00984885780179611,101.91666666666667,O_Leaf O_Bell O_Acorn O_Heart A_Acorn A_Heart 9_Acorn U_Bell
7-14-0-1-50-1,7,14.0,,1,50,1,34,11,27,300,0.97,0.00984885780179611,98.89333333333333,10_Heart O_Acorn A_Leaf K_Heart O_Leaf O_Heart 7_Heart 8_Heart
7-12-2-1-48-1,7,12.0,2.0,1,48,1,40,11,5,300,0.97,0.00984885780179611,94.35333333333334,U_Leaf A_Bell 9_Heart 10_Heart A_Heart O_Bell O_Heart 8_Heart
5-14-9-2-57-1,5,14.0,9.0,2,57,1,24,11,43,300,0.97,0.00984885780179611,94.84333333333333,U_Acorn O_Leaf 9_Leaf 9_Bell O_Bell O_Acorn A_Bell U_Leaf
6-14-5-1-58-1,6,14.0,5.0,1,58,1,53,21,33,300,0.97,0.00984885780179611,98.47333333333333,10_Heart O_Heart O_Leaf A_Heart U_Heart O_Acorn A_Bell 10_Acorn
7-12-3-1-57-1,7,12.0,3.0,1,57,1,27,11,1,300,0.97,0.00984885780179611,95.04,U_Heart U_Leaf K_Heart O_Heart 9_Heart O_Bell A_Bell U_Acorn
5-13-3-1-49-2,5,13.0,3.0,1,49,2,33,22,3,300,0.97,0.00984885780179611,97.47,A_Leaf A_Bell O_Heart U_Acorn 7_Acorn 9_Heart O_Bell O_Leaf
5-14-3-1-47-2,5,14.0,3.0,1,47,2,41,22,25,300,0.97,0.00984885780179611,97.64,O_Heart O_Leaf A_Bell O_Acorn 7_Acorn 10_Heart A_Leaf 9_Heart
7-12-5-1-58-0,7,12.0,5.0,1,58,0,33,0,4,300,0.97,0.00984885780179611,91.9,O_Heart U_Leaf 10_Heart O_Bell 7_Bell A_Heart U_Heart U_Bell
7-13-2-1-50-1,7,13.0,2.0,1,50,1,44,11,15,300,0.97,0.00984885780179611,96.12666666666667,O_Heart 8_Heart A_Acorn O_Leaf A_Heart 10_Heart U_Heart K_Heart
8-12-2-0-52-0,8,12.0,2.0,0,52,0,24,0,1,300,0.97,0.00984885780179611,92.62333333333333,O_Heart A_Heart 9_Heart U_Bell U_Heart 8_Heart K_Heart U_Acorn
5-14-4-2-54-2,5,14.0,4.0,2,54,2,38,22,3,300,0.97,0.00984885780179611,99.09333333333333,O_Bell O_Leaf K_Heart A_Acorn O_Acorn O_Heart A_Bell 7_Bell
5-13-7-1-52-1,5,13.0,7.0,1,52,1,28,15,21,300,0.97,0.00984885780179611,91.51,U_Bell O_Bell A_Leaf O_Heart K_Acorn 9_Bell U_Leaf O_Leaf
7-14-0-1-56-0,7,14.0,,1,56,0,22,10,134,300,0.97,0.00984885780179611,95.78666666666666,U_Leaf O_Acorn 9_Heart U_Acorn O_Heart U_Heart 7_Heart 10_Leaf
6-13-5-1-50-2,6,13.0,5.0,1,50,2,53,22,2,300,0.97,0.00984885780179611,95.15666666666667,U_Bell A_Acorn O_Bell A_Bell U_Heart 10_Heart O_Leaf A_Heart
5-14-7-2-50-2,5,14.0,7.0,2,50,2,44,32,16,300,0.97,0.00984885780179611,95.83666666666667,U_Acorn 10_Bell A_Leaf A_Bell U_Heart U_Bell O_Bell O_Acorn
6-13-7-2-61-0,6,13.0,7.0,2,61,0,19,4,2,300,0.97,0.00984885780179611,92.98666666666666,O_Bell U_Heart U_Bell O_Heart K_Leaf U_Acorn O_Leaf 8_Leaf
5-13-9-1-55-1,5,13.0,9.0,1,55,1,38,25,20,300,0.97,0.00984885780179611,97.09666666666666,K_Leaf O_Heart 10_Acorn A_Bell U_Acorn U_Leaf O_Leaf O_Bell
6-11-4-1-46-2,6,11.0,4.0,1,46,2,46,22,1,300,0.97,0.00984885780179611,92.5,U_Heart K_Heart A_Leaf U_Bell A_Heart A_Acorn U_Acorn O_Bell
6-14-5-1-61-0,6,14.0,5.0,1,61,0,33,0,57,300,0.9666666666666667,0.010363754503432016,93.81,7_Leaf O_Leaf O_Heart A_Heart O_Acorn 10_Heart O_Bell 8_Acorn
6-14-4-1-62-0,6,14.0,4.0,1,62,0,22,4,34,300,0.9666666666666667,0.010363754503432016,96.76666666666667,O_Acorn U_Heart O_Bell O_Heart K_Acorn O_Leaf 9_Bell K_Heart
6-13-7-2-60-1,6,13.0,7.0,2,60,1,26,11,4,300,0.9666666666666667,0.010363754503432016,97.54333333333334,U_Heart O_Heart O_Bell O_Leaf 9_Leaf U_Bell A_Leaf U_Leaf
